ls_vitz;ls_energo
511006682;110904715
511005636;110904067
511017081;110508256
511005466;110904015
511024834;110904248
511021357;110904871
511006195;110904391
511006941;110904853
511023105;110904032
511005369;110904001
511020644;110904080
511021349;110904868
511005602;110904061
511005589;110904057
511006852;110904812
529001955;179364
521000662;21704
521000612;21705
521000701;21706
521000719;21707
521000743;21708
521000727;21709
521000604;21710
529000250;179433
529000234;179631
529001565;179625
529000242;179627
517004109;22643
517004418;190146871
517004159;22644
517003991;190146856
517004434;190062033
517004206;22645
517004167;22646
517004125;22647
517004133;22648
517004379;190146867
517004450;22655
517004052;190146860
517004044;190146859
517004036;190146858
517004400;190146870
517004094;22649
517004468;22656
517004141;22650
517004298;22661
517004395;190146869
517004028;190146857
517004353;190146865
517004531;22657
517004280;22662
517004345;190146864
517004078;190146862
517004311;22663
517004175;22651
517004476;190062035
517004248;190062026
517004191;22652
517004387;190146868
517004002;190057551
517004117;22653
517004361;190146866
517004549;190062032
517004256;190062027
517004010;190057552
517004214;22664
517004337;190272812
517004492;22658
517004222;190062024
517004426;22665
517004060;190146861
517004484;190062036
517004507;22659
517004086;190146863
517004523;22660
517004183;22654
529000365;179649
529001832;179648
515000989;152271019
515001171;152271029
515001155;152271021
515001139;152271012
515000997;152271023
511024282;110931244
511001153;110403143
511001161;110403154
523001460;231906019
521001773;211201373
511002688;110503133
511023650;110503134
511022167;110503132
511002646;110503090
511022646;110401128
511014944;110503107
523001648;231902213
523001397;231902245
523001339;231902197
523001672;231902209
523001698;231902181
513002757;131006063
513005307;131006067
513005860;131006068
511021412;110902051
513001492;130517016
513001507;130517019
513001515;130517029
511005034;110902013
513003923;22135
513003656;22136
511017617;21919
511007890;110920248
511009779;111116096
511013524;111116087
513006557;130308045
511019790;110904681
511006501;110904572
511005987;110904289
511006357;110904471
511005733;110904130
511006349;110904470
511008595;110931235
511020775;110931210
511023676;110931230
511014368;110931190
511017471;111907170
511014570;111907226
526001663;271204155
523004353;230110002
523000529;230110173
523000430;230110004
523002050;230110006
518000247;180303409
511017772;21669
522004261;220701368
522004122;220701322
522004203;220701343
511013972;110904361
511006462;110904542
513004385;130711162
513003949;130711096
511024452;110901387
511024321;110901259
511004957;110901370
511004999;110901428
511023430;110901363
511013809;110901435
511004973;110901399
511004915;110901350
511024088;21668
518000726;180105059
511002329;110412279
513003428;130517205
513001662;130517185
521000010;210102189
511019449;110402191
522003566;220701099
522003605;220701111
511021991;111402011
511019172;111402007
511011077;111402032
516001556;21662
523000545;230110179
523000464;230110137
523004785;230110134
523001656;230110113
516003045;160610132
516003061;160610128
514000114;140101142
514002598;140101041
511019130;111407161
511010071;111910491
522097989;229100301
522097971;229100276
529000658;181976
511018833;110931226
517004557;190062042
516000495;160210024
516001378;160210182
522098155;226100734
522001881;220208045
514003057;140901136
514003073;140901140
519000949;190408169
513003339;22137
513003363;22138
513005836;130516112
513003915;130516107
522030123;220801290
521001511;210201303
511006713;110904733
511021941;110904226
511022971;110904232
511015738;22184
511006844;110904804
511022882;111909108
511014685;110920330
511008105;110920337
511017007;110920414
511022670;110904650
511021103;110904477
511014180;110904488
511025157;112115042
511030819;112115030
511018859;110931278
511014821;110931268
511008650;110931274
511016823;110904388
514000716;22174
514000708;140134090
514010305;22162
514010151;140129058
514010004;140129043
514010127;140129055
514010355;22173
514010046;140129047
514099943;140129064
514010177;22172
514099896;140129069
514099820;140129078
514099846;140129076
514010143;140129057
514099969;140129062
514010266;22149
514010119;140129054
514010208;22150
514099870;140129072
514010185;22151
514099985;140129060
514010224;22152
514099977;140129061
514099854;140129075
514010088;140129051
514009980;22171
514099862;140129073
514010274;22153
514010096;140129052
514099993;140129059
514010054;140129048
514010012;140129044
514099927;140129066
514010038;140129046
514010135;140129056
514010240;22154
514010101;140129053
514010321;22666
514010232;22667
514010062;140129049
514010193;22164
514099901;140129068
514010347;22170
514099838;140129077
514010339;22155
514010313;22156
514010282;22157
514010216;22158
514010070;140129050
514010290;22159
514099951;140129063
514010169;22160
514010020;140129045
514099935;140129065
514009998;140129042
514010258;22161
514099888;140129071
514099919;140129067
511020953;110901267
524099767;241523498
526000138;19470
529000496;22405
529001785;182103
528000011;175627
518000441;200102323
518099937;200102414
514000156;140105015
515000882;156219075
515000840;156037147
522000445;220100278
522000411;220100270
514093141;140101155
522099575;220902289
522005788;220902287
511009494;111106017
522007879;226010322
511017641;110904848
511006072;110904320
511006276;110904420
511014782;110904336
518000695;180309106
515001260;151073110
516001467;160509049
516000966;160509052
516001459;160509074
516002633;160509066
511003309;110507367
511003333;110507379
511003197;110507034
511003317;110507374
526000528;6913
513001549;130517055
513001604;130517085
513001599;130517078
513005048;130517075
513001573;130517073
513001531;130517054
513005014;130403030
513002870;131110143
513099990;130403018
513001052;130403121
513002820;131110080
513002901;131110152
513000975;130403017
513000991;130403044
513002919;131110153
511023359;110502187
511019164;111404017
511019203;111404040
516001205;160901398
526000992;7195
526000471;7194
529000666;192887
514002996;140802048
522002992;220402569
522002845;220402483
522002837;220402479
522002900;220402554
511002719;110503168
518099945;180205152
518000645;180205146
513001913;130610097
513005098;130610100
513001947;130610103
513003973;130610125
513001939;130610102
513001989;130610113
511015055;111006143
517004662;22631
517004735;22601
517004882;22624
517004620;22590
517004769;22602
517004793;22612
517004743;22603
517004751;22604
517004816;22613
517004727;22594
517004824;22615
517004599;22591
517004890;22625
517004874;22622
517004638;22633
517004913;22626
517004646;22635
517004840;22618
517004604;22592
517004866;22623
517004670;22637
517004858;22619
517004696;22638
517004701;22639
517004612;22593
517004808;22616
517004905;22627
517004832;22617
517004921;22628
517004719;22595
517004654;22636
517004777;22610
517004785;22611
517004688;22640
511018312;110405152
511013914;111403008
511017269;110931145
511015259;111007096
511022840;111007133
526000374;7269
516001938;160210146
516001352;160210126
516001580;160210155
516001946;160210160
516001679;160210129
516000453;160210154
516001996;160210138
528000061;176055
513006206;22169
518000336;180308075
511000589;110205142
522003338;220700171
511015932;21925
511013053;21929
511019295;111910501
528001499;26149
526001558;271203138
526002114;271203125
526000714;271203145
526001613;271203155
514000910;140605081
513006280;130805117
513002464;130805134
513002430;130805115
513005284;130140387
513006298;130740282
513004678;130740278
513004898;130140390
513004652;130740288
513005690;22142
513005755;130740191
511001616;110405121
511022735;110405244
511007670;110405241
514001607;141110122
522006881;226100802
521000735;21711
511015225;111402128
511010152;111402134
511013126;111402129
511004038;110526262
511002866;110506018
511024606;21933
511021242;21946
511004892;110901347
511008919;111006131
511015291;111006133
511011970;111909037
511013142;111907101
511021446;111907210
511024868;111910298
511015990;11050068
526000332;2352
522000746;220100360
526001354;344
511015649;110901275
511013671;110920266
511007955;110920269
511007947;110920268
511017625;110920079
511007997;110920294
511007963;110920272
511024208;110920273
511022052;110920274
511015526;110920271
511019180;110920095
511007921;110920257
511015136;110920089
511008951;110920093
511020814;21660
521000816;21712
521000785;21713
521000808;21714
521000793;21716
521000688;21717
521000670;21715
529001751;183851
518000506;200104319
519000703;190213027
514002336;140101055
515000468;156003253
513001696;22139
513004343;130517094
513001620;130517114
513001735;130517194
511008838;111002180
522001271;220170089
514002776;140105112
516002722;160208046
513005991;130110045
513004181;130110006
513005894;130110026
513000349;130110008
522008998;221013095
513002626;130905215
522002243;220301006
515000133;151762062
523000286;230103019
523004044;230103020
511017332;111910046
511018427;111910351
511012081;111910178
511019376;111910353
511019538;111910164
511026381;111910048
511017073;111910185
511019562;111910028
511019554;111910027
511021519;110604119
511004347;110604232
511004339;110604228
529000569;192630
519001547;190601081
522005924;221013074
522098189;221013108
523004531;22120
513004995;130327144
513000836;130327058
513005569;130327149
513000852;130327073
513000909;130327120
513000925;130327125
513004107;130327145
523002173;230309174
523002199;230309070
523003624;112901120
523001818;112901157
513003779;131106126
516000275;160210098
516001441;160202118
516000291;160210103
516002049;160103113
516000314;160210106
516000259;160210096
516000306;160210104
516000356;160210114
522008605;220301090
523003446;230212037
523003551;230212034
522006700;226010470
522099397;226010358
522006598;226010343
522099402;226010463
522099410;226010467
523004206;230201016
523001965;230201004
518000409;180308112
515001367;155053089
511021331;111104210
511009363;111104209
511018590;22185
511024915;110920550
511017926;110920393
511024355;110920385
511021616;110920551
511021747;110920592
529000535;193172
529000593;193183
529000543;193177
529000585;193179
511021470;111907224
511024436;110402242
511014758;110402023
511000791;110402011
511000872;110402090
511000961;110402229
511000929;110402211
511000806;110402033
511000937;110402217
511016954;110402290
511013265;111905517
511011514;111905544
511013215;111907256
511014423;111907192
511011522;111907255
511014847;110905470
511018388;110905373
511018794;111907225
511002272;110410554
511019253;110901372
511004850;110901308
511004779;110901102
511004800;110901272
511017837;110901298
511010526;111405092
511020610;110904755
511006658;110904694
511006721;110904933
511000092;110106016
521001537;210401718
511002816;110504310
511002832;110504327
516001255;160901418
523002157;230102146
526000154;7684
526000104;7681
526000358;7686
526000162;7687
526000099;7682
526000146;7428
526000489;7685
526000277;7683
513004042;130420134
513001060;130420123
529001646;184050
529000315;184991
529001963;183987
515000256;153007031
518000514;200202254
511000270;22186
511014928;22187
511004486;110605082
511014229;110203161
511010429;111405022
511021967;111405007
511018257;111405054
511022010;22188
522099729;220801433
522008655;220801435
522030157;220801447
522030131;220801429
514002310;140101088
514002548;140101077
522098359;220201363
522009059;220201378
522009253;222102140
522001491;220201393
522000869;220101156
522098456;220101150
522000877;220101159
511010819;111406058
511018493;22189
511010851;111406067
511010835;111406062
521000620;21718
521000696;21719
518000352;180308102
518000386;180308108
529001921;185421
529001890;185420
513001379;130516027
513005496;130516065
513001248;130516023
513001280;130516039
513001272;130516037
513001264;130516034
513001222;130516012
513001329;130516060
513003795;130516067
522008029;229000149
526000439;1018
529000501;185454
529001557;185458
529000519;185430
529001777;192926
517000650;22053
517000587;22055
517000626;22059
517000294;22011
517000082;21968
517000367;21974
517000537;22062
517000757;190061851
517000105;22039
517000422;21994,00
517000040;21952
517000286;22008
517000058;21953
517000016;21942
517000375;21975
517000684;22063
517000634;22065
517000503;22067
517000210;22031
517000765;190061852
517000202;22030
517000799;190061855
517000749;190061850
517001119;21939
517001062;21930
517000618;22068
517000804;190061856
517000773;190061853
517000090;22038
517000781;190061854
517000278;22007
517000024;21948
517000414;21990
517000464;22069
517000066;21960
517000341;22022
517001193;21911
517000236;22036
517000511;22071
517000731;190061849
517000139;22043
517000260;22006
517001054;21927
517000155;22045
517001101;21938
517000553;22073
517000074;21964
517000309;22015
517001127;21915
517000121;22042
517000197;22029
517000430;21999
517001169;21905
517000692;22075
517001096;21937
517000252;22005
517000642;22077
517001070;21932
517000545;22080
517000359;21973
517000723;190061848
517000595;22081
517001185;21908
517000325;22020
517000147;22044
517000171;22026
517000472;22082
517000676;22083
517000032;21949
517000456;22084
517000244;22037
517000391;21979
517001143;21921
517000561;22085
517000333;22021
517000189;22027
517000715;190061847
517001151;21923
517000317;22018
517000707;22086
517000163;22047
517000529;22088
517000383;21976
517000579;22090
517000113;22041
517001135;21918
517000600;22093
517000480;22095
517000448;22002
517000406;21982
517001177;21906
517001088;21934
517000228;22034
517000498;22096
517000668;22097
522004229;220701347
522004732;220701551
511002450;22190
511019091;22191
511018192;110502160
522099290;226010440
522007861;226010446
522099305;226010443
511019025;110502129
511009169;111104091
511017829;21955
511018362;111910640
511018948;110204038
511014164;110204082
511019106;110204064
511021983;110204088
511014122;110204237
511019198;110204054
511000393;110204079
511017162;110204010
511000385;110204051
526000201;2905
511015615;111104179
511017845;111104168
511009444;111104292
511019407;111104293
511009313;111104178
511009321;111104180
511013207;111907119
511009347;111104193
516001263;160901426
526001841;8306
516001174;160710155
529000056;185460
529001905;185485
529000064;185463
514001518;140909088
516002023;160310103
516001750;160310106
511004088;110601005
511004119;110601108
511004101;110601095
522002162;220215028
522098448;220215002
522098341;220215006
522002120;220215012
529000357;186298
529000349;186737
528000079;176250
528000087;176258
528000037;20203
517001224;190061891
517000985;190061908
517001240;190146907
517000846;22496
517001389;190061898
517001402;190061902
517000977;190061907
517001258;190146908
517001266;190272837
517001004;190061909
517001232;190061892
517000896;22533
517000820;22497
517001012;22552
517001339;190061893
517000901;22534
517001410;190146916
517001038;190061910
517001274;190170574
517000854;22498
517001208;190061887
517000862;22499
517001046;22553
517000870;190061905
517000812;22500
517001313;190146912
517001282;190061890
517001436;190061904
517000927;22535
517001363;190061895
517001321;190272824
517001216;22004
517001305;22009
517001428;22012
517001347;22013
517000919;22014
517001020;22677
517000993;22024
517001397;190061901
517000838;22501
517000888;190061906
517000951;22536
517001290;190146910
517000969;22025
517000943;22017
517000935;22539
517001355;190061894
522006946;226100820
522007007;226100833
522007015;226100834
522099274;226100838
522007023;226100836
514002182;21736
514002140;21737
514002124;21738
514002132;21739
514002166;21740
514002158;21741
514002205;21742
514002271;21743
514002289;21744
514002174;21745
514002255;21746
514002213;21747
514002190;21748
514002116;21749
514002263;21750
514002239;21751
514002247;21752
514002221;21753
519001377;190504059
521000573;210202251
511000157;110106126
511000149;110106118
511022434;110106111
525000012;193509
513004929;131210157
511019148;111101119
511023171;110903147
513004880;131210006
511022777;110903042
511015607;111104075
511014910;22192
511022947;111104072
511009151;111104069
511019318;111104299
513005268;130608169
511003529;110508212
511017560;22193
511003391;110508040
511003383;110508038
511003579;110508216
511003414;110508062
511003749;110508292
511015047;110508243
511003511;110508211
511003422;110508078
511024737;110508354
529001573;22676
529001620;186865
529001735;186857
529001793;186867
529000331;186855
529000323;186870
529001816;186871
529001612;186848
513003533;131202064
521001024;210401087
521000874;210106303
521000866;210106304
516000631;160310077
516002081;160310076
522003647;220701149
529000111;186996
529000640;187107
511014473;110404132
511023600;110404137
511001420;110404128
522006221;222100056
522007811;222100064
522098317;222100001
511011019;111407090
529001947;187439
529000454;187453
529000446;187438
529000438;187456
529001523;187437
513003745;130309091
513000771;130309158
513000739;130309086
526000497;9481
511018150;110931232
511008537;110931157
511009119;110931249
511020694;111103186
511020076;110931209
511021577;111103185
511024795;111103147
523004222;230108014
526002211;271203169
526002164;271203175
511006797;110904790
511011417;111905493
511010136;111402034
529000674;187551
529001727;187553
511006789;110904786
511017366;110904858
511016904;22194
511023406;22195
511006747;110904756
511006886;110904833
511006056;110904315
511006137;110904358
511018508;110904742
511006268;110904417
511015487;110904398
511020050;110932026
511008244;110920429
511007866;110920215
511008456;110920568
511014198;110920315
511018760;110920302
511014708;110920338
511014693;110920290
511015403;110920318
511022824;110920407
511014148;110920011
511011718;111907218
511024567;110502307
511014083;22178
511024224;110901022
511012845;22196
529000276;187780
515000264;153007050
529000577;192169
514001885;140103103
514002043;140103119
514015088;140103154
514010444;140103166
514001843;140103099
514001893;140103104
514002001;140103115
514015096;140103155
514015101;140103156
514001835;140103098
514015054;140103151
514001990;140103114
514001982;140103113
514001974;140103112
514001869;140103101
514002035;140103118
514010478;140103169
514001958;140103110
514001924;140103107
514010452;140103167
514001851;140103100
514001908;140103105
514002077;140103122
514002093;140103124
514015020;140103147
514002069;140103121
514002108;140103125
514001827;140103097
514001940;140103109
514002051;140103120
511014512;110404071
511019237;110404122
511001381;110404060
511001373;110404031
511001365;110404030
511012934;110404077
511001399;110404088
514002514;140109174
522009130;229000741
522007560;229000722
522007528;229000682
522008037;229000718
522093082;229000712
522007497;229000671
522008045;229000724
522008061;229000735
522007976;229000740
522093105;229000659
522093294;229000728
522093090;229000284
522009229;229000737
522007536;229000684
522093074;229303055
522093286;229000676
522008053;229000734
511024648;111910494
511013778;21957
511017374;111910188
511024266;110507309
513005624;130110112
513004377;130110110
522009025;220114043
523003967;230211122
523003983;230211115
523003975;230211117
521001171;21688
521001155;21689
521001197;21690
521001163;21691
521001723;21692
521001189;21693
521001228;21694
521000832;21695
521001210;21696
513005200;130327116
513000941;130327130
513003371;130327117
513003355;22163
523002204;230110054
523003098;230110196
523005480;230309024
519000216;190210044
513005674;131503098
525000020;193801
517001892;21772
517001884;21769
517001907;21775
517001931;190061932
517001826;21783
517001876;21763
517001818;21782
517001850;21759
517001868;21760
517001834;21784
517001842;21786
517001915;21777
517001923;21779
517001949;21792
517001795;21790
517001800;21791
513003826;130106059
515000662;156003030
522002340;220303132
522006556;226010336
522006548;226010333
521001236;21671
521001058;21672
521001032;21673
521001294;21674
522003825;220701205
522003817;220701204
522003867;220701232
522003891;220701247
522009114;220701201
523000692;230201061
523003250;230201051
521000905;210302026
516001360;160210056
511019499;111405210
518000221;180209040
511019350;22177
511017439;110410533
526002287;273104030
514003031;140902158
524099987;241151258
513002244;130801098
517002000;21804
517001973;21795
517003200;21813
517001999;21801
517002018;21806
517002026;21809
517001981;21798
517003195;21812
517001965;21794
517001957;21793
514002849;140108088
514002467;140108087
523003878;230111070
521000361;210301758
521000353;210301748
511000725;110401148
511017405;110401158
511000733;110401152
511022311;110401156
511009795;111116105
513005577;22168
513003614;131202091
514002344;140105025
511018980;112114110
511024143;112114109
511012714;112114200
511022303;112114213
511012722;112114218
511012748;112114227
521001642;210102235
513004246;22146
511024541;111403036
523002505;21846
523002490;21847
523002385;21848
523002408;21849
523002416;21850
523002432;21851
523002254;21852
523002440;21853
523002474;21854
523002270;21855
523002319;21856
523002513;21845
523002458;21857
523002327;21858
523002301;21859
523002466;21860
523002351;21861
523002288;21862
523002369;21863
523002424;21864
523002377;21865
523002343;21866
523002262;21867
523002393;21868
523002482;21869
523002335;21870
524099995;241511238
524099979;241511220
511020652;110405082
511001577;110405067
511001527;110405035
511015704;110405056
516001962;160310080
516000657;160310082
511021739;111106047
511018215;110903066
511005351;110903226
511019677;110903223
511003139;110506375
511002921;110506322
511019643;110506330
511015869;110506307
511003016;110506342
511021056;110506335
511003147;110506376
524099929;241523026
511016271;21614
511016459;21633
511016221;21609
511016302;21617
511016352;21622
511016483;21636
511016564;21644
511016140;21600
511016530;21641
511016695;21657
511016645;21652
511016019;21587
511016556;21643
511016043;21590
511016247;21611
511016653;21653
511016378;21624
511016637;21651
511016506;21638
511016289;21615
511016328;21619
511016572;21645
511016213;21608
511016661;21654
511016409;21628
511016386;21625
511016085;21594
511030924;21591
511016166;21602
511016190;21606
511016093;21595
511016611;21649
511016174;21604
511016035;21589
511016548;21642
511016360;21623
511016467;21634
511016475;21635
511016514;21639
511016108;21596
511016297;21616
511016580;21646
511016700;21658
511016522;21640
511016433;21631
511016687;21656
511016239;21610
511016425;21630
511016598;21647
511016344;21621
511016629;21650
511016310;21618
511016158;21601
511016336;21620
511016417;21629
511016069;21592
511016263;21613
511016255;21612
511016603;21648
511016077;21593
511016394;21626
511016182;21605
511016491;21637
511016679;21655
511016124;21598
511016205;21607
511016132;21599
511016116;21597
511016441;21632
511016027;21588
517099968;21943
517099861;21945
517099950;21950
517099942;21951
517099926;21954
517099887;21956
517099984;21959
517099992;21966
517099879;21969
517099895;21977
517099934;21980
517099900;21984
517099976;21986
515001163;152271070
515001121;152271059
515001189;152271071
515000939;152271065
511030885;220801285
522008419;229000913
522093244;229000114
522008346;229000131
522007196;229000121
522008312;229000166
522008566;229000144
522007219;229000132
522008304;229000164
511001064;110403079
511001072;110403080
511001006;110403051
511001022;110403058
522098210;220114074
523004434;230309052
523004874;230309055
517005163;190062018
517005024;22563
517005090;22564
517005074;190062013
517004955;22565
517004947;22566
517005139;190062016
517005121;22568
517005082;190062014
517005147;190062017
517004939;22579
517005058;22580
517005113;22581
517004997;22582
517004963;22583
517004989;22584
517005008;22585
517005155;22586
517002034;22040
517002042;22035
517002050;190061931
517002068;22253
522005055;220801313
517008909;190061843
517009078;22471
517009060;22470
517008844;22511
517008878;190061839
517008967;190061830
517008789;22514
517009028;22492
517008828;22520
517008983;22504
517008852;22510
517008991;22503
517009094;22466
517009044;190061834
517008975;190061832
517008959;190061828
517008894;190061842
517008860;22509
517009052;22469
517008917;190061844
517008771;22513
517008810;22495
517008797;22494
517009002;22502
517008802;22493
517009010;22491
517008925;190061845
517008941;190061829
517008886;190061840
517009036;190061833
517009086;22463
523000935;230212120
523000977;230212145
523003828;230212125
522003362;220701007
522099486;220701002
521001139;21699
521001202;21700
521001121;21701
518000603;200204219
526001760;273201054
526001605;273201056
526001582;273201047
526001702;273201071
515000353;154046366
529001719;188926
529000200;188916
529001696;188925
529000187;188920
529001581;188918
529000195;188922
511024614;110408725
528000045;22641
522006514;226010306
516002714;160208056
522098309;220107049
523003713;230211190
511014805;2325
526000340;2321
516099973;160208121
526000049;2000
526000803;2017
518000679;200204148
522006394;226010222
519001157;190503001
523004036;230106104
511005092;110902180
511005068;110902113
522098406;220107056
526000730;273202057
513002252;130801113
516003029;160108056
517005197;22099
517005244;22100
517005723;22597
517005838;22606
517005406;22102
517005749;22233
517006070;22279
517005642;22234
517005503;22235
517005309;22103
517005511;22236
517006054;22281
517005715;22237
517005668;22238
517005228;22107
517005587;22239
517005985;22282
517005943;22283
517005448;22106
517005472;22108
517005676;22240
517005600;22241
517005383;22109
517005341;22110
517005799;22242
517005537;22243
517005707;22244
517005561;22245
517005634;22246
517006096;22284
517005529;22247
517006062;22285
517005171;22111
517005456;22112
517005773;22248
517005765;22249
517005757;22275
517006012;22288
517005294;22113
517006088;22290
517005684;22277
517005804;22250
517005333;22114
517005236;22115
517005927;22291
517005888;22292
517005626;22252
517005422;22116
517005781;22256
517005820;22296
517006185;190062041
517005260;22117
517005553;22257
517006135;190146882
517006177;190062040
517005359;22118
517006101;22299
517006038;22300
517005951;22302
517005391;22119
517005993;22304
517005367;22121
517005375;22122
517005977;22305
517006169;19014688
517005901;22306
517005317;22123
517005846;22307
517005650;22258
517005414;22124
517005286;22125
517006046;22308
517005812;22309
517006119;190062038
517005896;22310
517005870;22311
517005278;22126
517005731;22260
517006020;22312
517005464;22127
517005969;22313
517006127;190146881
517005252;22128
517005480;22129
517005498;22261
517005692;22263
517005189;22130
517005935;22314
517005579;22265
517005595;22267
517006143;190062039
517005325;22131
517006004;22315
517005854;22316
517005862;22317
517005919;22318
517005210;22132
517005202;22133
517005430;22134
517005545;22270
517006151;190146883
517005618;22274
517002288;22505
517002212;22506
517002660;22278
517002539;22333
517002254;22507
517003137;22436
517002092;190061914
517002432;22543
517003145;22437
517002377;22531
517002335;22532
517002597;22276
517002945;22382
517002979;190061924
517002296;22508
517002767;22273
517002903;21831
517002759;22272
517002806;22259
517002369;22286
517002937;21826
517002775;22668
517002995;190146947
517002107;22669
517003014;21822
517002084;21824
517003179;22670
517003072;21827
517002694;21828
517002173;22326
517002602;22578
517002115;190061915
517002783;22671
517003103;22605
517002733;22262
517002961;190146945
517002416;22287
517002199;22557
517002490;22620
517003048;190661929
517002149;190061919
517002351;22289
517002563;22332
517002636;22577
517003080;22607
517002547;22329
517002678;22576
517002610;22575
517002385;22293
517002458;22251
517002327;22294
517002393;22295
517002319;22297
517003161;22608
517002262;22629
517002301;22558
517002466;22254
517002725;22264
517002246;22559
517003129;22609
517002872;21817
517002929;22537
517002880;22538
517003056;190061930
517002131;190061918
517002181;22331
517002571;190061911
517002220;22556
517002717;22255
517002987;190146946
517002644;22574
517002856;22541
517002741;22266
517002482;22632
517002589;22325
517002652;22587
517002343;22298
517002424;22301
517002474;22634
517002204;22560
517003111;22600
517002953;190061923
517003153;22599
517002408;22303
517002830;22540
517002513;22589
517002791;22268
517002628;22573
517002848;21829
517002911;22542
517002505;22614
517002238;22561
517002076;190061912
517003098;22598
517002814;22269
517002898;21816
517003187;22596
517002123;22672
517002521;22327
517002822;22271
517002270;22562
517002864;21818
517003030;190272825
517002555;22328
517003064;190272835
517003006;190061925
517002440;22588
517002686;22572
517002709;22571
517002165;22334
517003022;190061928
517002157;22335
526001867;379
526001388;372
526001362;373
513001141;130501042
514002360;140132080
517008585;22404
517008747;22362
517008527;22374
517008640;22430
517008496;22425
517008501;22426
517008658;22432
517008755;22372
517008616;22402
517008404;22420
517008420;22415
517008412;22414
517008488;22407
517008608;22400
517008399;22419
517008462;22408
517008551;22412
517008721;22391
517008446;22376
517008543;22411
517008577;22370
517008470;22406
517008713;22389
517008593;22398
517008535;22394
517008666;22367
517008438;22375
517008519;22373
517008763;22371
517008569;22369
517008674;22366
517008690;22365
517008682;22364
517008739;22361
517008632;22358
517008454;22378
517008705;22387
517008624;22360
522004889;220701618
522004863;220701606
513001133;130501040
513001109;130501018
513004092;130501030
516002992;160809123
516002188;160210002
513003818;131409040
513003062;131409041
513003907;131409074
513005195;22140
513005218;130106076
513000048;130106027
513003208;131409137
513004830;130106020
513003185;131409124
513003119;131409078
513003729;131409046
513006002;131409048
529001604;179326
529000137;179327
529000153;179331
529000145;179329
529000161;179334
529000268;188930
511019114;110931297
511022905;110931421
511001608;110405110
511001721;110405217
511017748;110904456
511006690;110904720
529001913;179350
529001638;179343
529000527;179352
511012049;111909081
511018786;111909025
511012887;111908114
511018079;111908076
511002222;110410537
511019009;21958
511012293;111910408
511019279;111910214
511000068;110105190
511018558;110105198
511000026;110105176
511000042;110105183
511000050;110105184
521000751;21720
526000586;11846
526000405;11845
522009106;222201088
523002246;231902018
523003991;231902001
513004717;130325104
513003478;130325022
526000015;2147
526000188;2135
526000023;2149
523002979;21907
523002880;21909
523002830;21961
523002822;21963
523002717;21965
523002872;21910
523002783;21970
523003006;21912
523003022;21913
523002775;21971
523002898;21916
523002864;21917
523002814;21978
523003048;21983
523002759;21985
523002725;21988
523002848;21989
523002929;21920
523002945;21922
523003056;21991
523002953;21924
523003030;21926
523003014;21928
523002937;21935
523002903;21936
523002987;21940
523002995;21941
523002911;21944
523002856;21993
523002791;21995
523002709;21996
523002767;21998
523002741;22000
523002961;21947
523004557;112901085
523002806;22001
523002733;22003
522002439;220402275
522002471;220402296
522002528;220402350
522002447;220402276
526001689;398
516002811;160509122
516002900;160509125
522005152;220801456
522008786;220801465
522008752;220801467
523001981;230111039
523003886;230111042
522008613;220303081
523001703;230212059
523002068;230212092
522098074;229100307
522098121;229100332
522097955;229100326
522003794;220701194
522003697;220701162
522003778;220701189
522003752;220701187
522003760;220701188
511013728;21962
511004834;110901293
511015681;110901256
521001066;21675
521001260;21676
526000845;1142
511014960;111403068
522009083;220208038
522001873;220208043
511000107;110106085
522001328;220170100
523004272;230108103
513006337;131503042
513004034;131503004
513004408;131503003
513004393;131503051
513005420;131503005
513005608;131503010
513005705;131503044
513004270;131503022
513003672;130517095
513004262;131503052
525000038;193867
526001338;515
526001427;511
526001443;505
526001493;503
516002780;160310021
513005585;130905227
513001997;130610120
526001752;3161
511015097;110407125
511019457;110407129
522098147;226100746
522001726;220205103
522001653;220205052
522098422;220205082
522001679;220205065
522001603;220205027
522001598;220205025
518099979;180105317
515001391;151111031
529000072;189023
529001507;22621
529000608;188999
523005082;112901382
522000097;220100067
522000128;220100080
517006224;190170589
517006216;190146833
517006258;190170590
517006232;190146834
517006240;190146835
517006193;190170587
522008736;220801271
522008728;220801212
522008760;220801247
522008833;220801270
522008883;220801259
511030893;220801263
515001197;152271045
515001040;152271041
522004499;220701469
523003268;230105073
516001742;160310090
511017659;110905138
523004727;231906267
515001210;153007061
511008561;110931183
511019473;110931154
511016988;111909067
511017447;111909085
511014253;110905383
511018689;110905269
511007222;110905240
511007256;110905294
511007206;110905197
511005343;110903216
511022793;110903196
511011239;111905176
511011221;111905166
511025204;110905493
511020929;111908300
511017285;22197
511014431;110905308
511024525;110406291
511012803;110406186
511024761;110406183
511017196;110406188
511018273;22198
529001492;189224
529000103;189208
522009148;229000436
522007316;229000444
522007992;229000435
526001728;271001496
522001970;220210010
529001549;189231
529000399;189237
511008935;111006164
518000255;180308026
518000289;180308041
518000271;180308037
523001868;110906179
523004515;110906130
523003064;110906125
523003218;22032
521000557;210501139
513003004;131306018
513003038;131306115
513005242;131306034
513003046;131306118
522005144;220801420
522008702;220801419
516001140;160708050
522006433;226010229
522099494;220701499
522099509;220701492
526000609;13017
526000926;6679777
511009478;111105008
511004664;110606116
511004656;110606115
526000463;13405
